#Mes	Dia	Hora	DiaSemana	Estacion	Sentido	TipoVehiculo	FormaPago	CantidadPasos
3	1	11	6	8	2	1	104	21
3	1	11	6	8	2	1	106	103
3	1	11	6	8	2	2	106	4
3	1	12	6	1	1	1	101	213
3	1	12	6	1	1	1	102	3
3	1	12	6	1	1	1	103	4
3	1	12	6	1	1	1	104	1
3	1	12	6	1	1	1	105	3
3	1	12	6	1	1	1	106	186
3	1	12	6	1	1	2	101	9
3	1	12	6	1	1	2	102	4
3	1	12	6	1	1	2	105	1
3	1	12	6	1	1	2	106	7
3	1	12	6	1	2	1	101	332
3	1	12	6	1	2	1	102	13
3	1	12	6	1	2	1	103	4
3	1	12	6	1	2	1	104	3
3	1	12	6	1	2	1	105	6
3	1	12	6	1	2	1	106	202
3	1	12	6	1	2	2	101	9
3	1	12	6	1	2	2	102	2
3	1	12	6	1	2	2	106	12
3	1	12	6	2	1	1	101	2062
3	1	12	6	2	1	1	102	55
3	1	12	6	2	1	1	103	31
3	1	12	6	2	1	1	104	114
3	1	12	6	2	1	1	105	52
3	1	12	6	2	1	1	106	1570
3	1	12	6	2	1	2	101	189
3	1	12	6	2	1	2	102	20
3	1	12	6	2	1	2	103	10
3	1	12	6	2	1	2	106	385
3	1	12	6	2	2	1	101	1949
3	1	12	6	2	2	1	102	58
3	1	12	6	2	2	1	103	37
3	1	12	6	2	2	1	104	159
3	1	12	6	2	2	1	105	44
3	1	12	6	2	2	1	106	1321
3	1	12	6	2	2	2	101	207
3	1	12	6	2	2	2	102	17
3	1	12	6	2	2	2	103	9
3	1	12	6	2	2	2	105	2
3	1	12	6	2	2	2	106	375
3	1	12	6	3	1	1	101	1383
3	1	12	6	3	1	1	102	20
3	1	12	6	3	1	1	103	22
3	1	12	6	3	1	1	104	8
3	1	12	6	3	1	1	105	32
3	1	12	6	3	1	1	106	880
3	1	12	6	3	1	2	101	74
3	1	12	6	3	1	2	102	8
3	1	12	6	3	1	2	103	7
3	1	12	6	3	1	2	106	216
3	1	12	6	3	2	1	101	1168
3	1	12	6	3	2	1	102	30
3	1	12	6	3	2	1	103	20
3	1	12	6	3	2	1	104	19
3	1	12	6	3	2	1	105	27
3	1	12	6	3	2	1	106	729
3	1	12	6	3	2	2	101	98
3	1	12	6	3	2	2	102	7
3	1	12	6	3	2	2	103	8
3	1	12	6	3	2	2	106	227
3	1	12	6	4	1	1	101	1387
3	1	12	6	4	1	1	102	20
3	1	12	6	4	1	1	103	9
3	1	12	6	4	1	1	104	53
3	1	12	6	4	1	1	105	12
3	1	12	6	4	1	1	106	1426
3	1	12	6	4	1	2	101	57
3	1	12	6	4	1	2	102	2
3	1	12	6	4	1	2	103	3
3	1	12	6	4	1	2	106	108
3	1	12	6	4	2	1	101	1198
3	1	12	6	4	2	1	102	17
3	1	12	6	4	2	1	103	11
3	1	12	6	4	2	1	104	29
3	1	12	6	4	2	1	105	15
3	1	12	6	4	2	1	106	1130
3	1	12	6	4	2	2	101	44
3	1	12	6	4	2	2	102	5
3	1	12	6	4	2	2	103	2
3	1	12	6	4	2	2	105	1
3	1	12	6	4	2	2	106	82
3	1	12	6	6	2	1	101	71
3	1	12	6	6	2	1	102	2
3	1	12	6	6	2	1	103	3
3	1	12	6	6	2	1	106	66
3	1	12	6	6	2	2	101	50
3	1	12	6	6	2	2	103	2
3	1	12	6	6	2	2	104	1
3	1	12	6	6	2	2	106	87
3	1	12	6	7	2	1	104	31
3	1	12	6	7	2	1	106	74
3	1	12	6	7	2	2	106	5
3	1	12	6	8	2	1	104	18
3	1	12	6	8	2	1	106	90
3	1	12	6	8	2	2	106	2
3	1	13	6	1	1	1	101	194
3	1	13	6	1	1	1	102	5
3	1	13	6	1	1	1	103	4
3	1	13	6	1	1	1	105	4
3	1	13	6	1	1	1	106	137
3	1	13	6	1	1	2	101	2
3	1	13	6	1	1	2	102	3
3	1	13	6	1	1	2	106	7
3	1	13	6	1	2	1	101	402
3	1	13	6	1	2	1	102	8
3	1	13	6	1	2	1	103	7
3	1	13	6	1	2	1	104	3
3	1	13	6	1	2	1	105	7
3	1	13	6	1	2	1	106	211
3	1	13	6	1	2	2	101	10
3	1	13	6	1	2	2	102	6
3	1	13	6	1	2	2	106	12
3	1	13	6	2	1	1	101	1977
3	1	13	6	2	1	1	102	68
3	1	13	6	2	1	1	103	35
3	1	13	6	2	1	1	104	121
3	1	13	6	2	1	1	105	35
3	1	13	6	2	1	1	106	1560
3	1	13	6	2	1	2	101	163
3	1	13	6	2	1	2	102	6
3	1	13	6	2	1	2	103	7
3	1	13	6	2	1	2	105	1
3	1	13	6	2	1	2	106	364
3	1	13	6	2	2	1	101	1996
3	1	13	6	2	2	1	102	45
3	1	13	6	2	2	1	103	32
3	1	13	6	2	2	1	104	173
3	1	13	6	2	2	1	105	41
3	1	13	6	2	2	1	106	1439
3	1	13	6	2	2	2	101	188
3	1	13	6	2	2	2	102	24
3	1	13	6	2	2	2	103	10
3	1	13	6	2	2	2	105	2
3	1	13	6	2	2	2	106	372
3	1	13	6	3	1	1	101	1372
3	1	13	6	3	1	1	102	37
3	1	13	6	3	1	1	103	24
3	1	13	6	3	1	1	104	21
3	1	13	6	3	1	1	105	30
3	1	13	6	3	1	1	106	889
3	1	13	6	3	1	2	101	85
3	1	13	6	3	1	2	102	7
3	1	13	6	3	1	2	103	7
3	1	13	6	3	1	2	106	214
3	1	13	6	3	2	1	101	1164
3	1	13	6	3	2	1	102	14
3	1	13	6	3	2	1	103	24
3	1	13	6	3	2	1	104	16
3	1	13	6	3	2	1	105	21
3	1	13	6	3	2	1	106	715
3	1	13	6	3	2	2	101	87
3	1	13	6	3	2	2	102	8
3	1	13	6	3	2	2	103	11
3	1	13	6	3	2	2	105	1
3	1	13	6	3	2	2	106	229
3	1	13	6	4	1	1	101	1298
3	1	13	6	4	1	1	102	8
3	1	13	6	4	1	1	103	9
3	1	13	6	4	1	1	104	41
3	1	13	6	4	1	1	105	8
3	1	13	6	4	1	1	106	1318
3	1	13	6	4	1	2	101	40
3	1	13	6	4	1	2	102	3
3	1	13	6	4	1	2	103	2
3	1	13	6	4	1	2	106	91
3	1	13	6	4	2	1	101	1290
3	1	13	6	4	2	1	102	16
3	1	13	6	4	2	1	103	13
3	1	13	6	4	2	1	104	29
3	1	13	6	4	2	1	105	18
3	1	13	6	4	2	1	106	1241
3	1	13	6	4	2	2	101	51
3	1	13	6	4	2	2	102	10
3	1	13	6	4	2	2	103	1
3	1	13	6	4	2	2	106	86
3	1	13	6	6	2	1	101	88
3	1	13	6	6	2	1	102	4
3	1	13	6	6	2	1	103	3
3	1	13	6	6	2	1	105	1
3	1	13	6	6	2	1	106	84
3	1	13	6	6	2	2	101	35
3	1	13	6	6	2	2	103	3
3	1	13	6	6	2	2	104	1
3	1	13	6	6	2	2	106	108
3	1	13	6	7	2	1	104	34
3	1	13	6	7	2	1	106	86
3	1	13	6	7	2	2	106	8
3	1	13	6	8	2	1	104	35
3	1	13	6	8	2	1	106	105
3	1	13	6	8	2	2	106	5
3	1	14	6	1	1	1	101	201
3	1	14	6	1	1	1	102	3
3	1	14	6	1	1	1	103	2
3	1	14	6	1	1	1	104	1
3	1	14	6	1	1	1	105	5
3	1	14	6	1	1	1	106	169
3	1	14	6	1	1	2	101	5
3	1	14	6	1	1	2	102	7
3	1	14	6	1	1	2	106	6
3	1	14	6	1	2	1	101	376
3	1	14	6	1	2	1	102	4
3	1	14	6	1	2	1	103	5
3	1	14	6	1	2	1	104	7
3	1	14	6	1	2	1	105	7
3	1	14	6	1	2	1	106	227
3	1	14	6	1	2	2	101	4
3	1	14	6	1	2	2	102	3
3	1	14	6	1	2	2	103	2
3	1	14	6	1	2	2	106	7
3	1	14	6	2	1	1	101	1904
3	1	14	6	2	1	1	102	36
3	1	14	6	2	1	1	103	29
3	1	14	6	2	1	1	104	162
3	1	14	6	2	1	1	105	33
3	1	14	6	2	1	1	106	1306
3	1	14	6	2	1	2	101	150
3	1	14	6	2	1	2	102	13
3	1	14	6	2	1	2	103	6
3	1	14	6	2	1	2	106	332
3	1	14	6	2	2	1	101	2111
3	1	14	6	2	2	1	102	39
3	1	14	6	2	2	1	103	41
3	1	14	6	2	2	1	104	268
3	1	14	6	2	2	1	105	64
3	1	14	6	2	2	1	106	1519
3	1	14	6	2	2	2	101	199
3	1	14	6	2	2	2	102	17
3	1	14	6	2	2	2	103	8
3	1	14	6	2	2	2	106	379
3	1	14	6	3	1	1	101	1181
3	1	14	6	3	1	1	102	35
3	1	14	6	3	1	1	103	14
3	1	14	6	3	1	1	104	20
3	1	14	6	3	1	1	105	18
3	1	14	6	3	1	1	106	736
3	1	14	6	3	1	2	101	58
3	1	14	6	3	1	2	102	12
3	1	14	6	3	1	2	103	1
3	1	14	6	3	1	2	105	2
3	1	14	6	3	1	2	106	185
3	1	14	6	3	2	1	101	1270
3	1	14	6	3	2	1	102	33
3	1	14	6	3	2	1	103	20
3	1	14	6	3	2	1	104	11
3	1	14	6	3	2	1	105	26
3	1	14	6	3	2	1	106	820
3	1	14	6	3	2	2	101	76
3	1	14	6	3	2	2	102	13
3	1	14	6	3	2	2	103	11
3	1	14	6	3	2	2	105	1
3	1	14	6	3	2	2	106	229
3	1	14	6	4	1	1	101	1243
3	1	14	6	4	1	1	102	13
3	1	14	6	4	1	1	103	10
3	1	14	6	4	1	1	104	40
3	1	14	6	4	1	1	105	19
3	1	14	6	4	1	1	106	1085
3	1	14	6	4	1	2	101	37
3	1	14	6	4	1	2	102	6
3	1	14	6	4	1	2	103	3
3	1	14	6	4	1	2	106	90
3	1	14	6	4	2	1	101	1358
3	1	14	6	4	2	1	102	21
3	1	14	6	4	2	1	103	13
3	1	14	6	4	2	1	104	36
3	1	14	6	4	2	1	105	19
3	1	14	6	4	2	1	106	1438
3	1	14	6	4	2	2	101	38
3	1	14	6	4	2	2	102	1
3	1	14	6	4	2	2	103	2
3	1	14	6	4	2	2	104	2
3	1	14	6	4	2	2	106	83
3	1	14	6	6	2	1	101	100
3	1	14	6	6	2	1	102	2
3	1	14	6	6	2	1	103	2
3	1	14	6	6	2	1	104	3
3	1	14	6	6	2	1	105	1
3	1	14	6	6	2	1	106	107
3	1	14	6	6	2	2	101	43
3	1	14	6	6	2	2	103	1
3	1	14	6	6	2	2	106	91
3	1	14	6	7	2	1	104	39
3	1	14	6	7	2	1	106	97
3	1	14	6	7	2	2	106	5
3	1	14	6	8	2	1	104	43
3	1	14	6	8	2	1	106	110
3	1	14	6	8	2	2	106	1
3	1	15	6	1	1	1	101	265
3	1	15	6	1	1	1	102	6
3	1	15	6	1	1	1	103	2
3	1	15	6	1	1	1	104	1
3	1	15	6	1	1	1	105	5
3	1	15	6	1	1	1	106	171
3	1	15	6	1	1	2	101	5
3	1	15	6	1	1	2	102	4
3	1	15	6	1	1	2	106	11
3	1	15	6	1	2	1	101	379
3	1	15	6	1	2	1	102	7
3	1	15	6	1	2	1	103	2
3	1	15	6	1	2	1	104	4
3	1	15	6	1	2	1	105	3
3	1	15	6	1	2	1	106	241
3	1	15	6	1	2	2	101	9
3	1	15	6	1	2	2	102	1
3	1	15	6	1	2	2	106	16
3	1	15	6	2	1	1	101	1810
3	1	15	6	2	1	1	102	42
3	1	15	6	2	1	1	103	20
3	1	15	6	2	1	1	104	72
3	1	15	6	2	1	1	105	38
3	1	15	6	2	1	1	106	1363
3	1	15	6	2	1	2	101	129
3	1	15	6	2	1	2	102	12
3	1	15	6	2	1	2	103	6
3	1	15	6	2	1	2	105	2
3	1	15	6	2	1	2	106	345
3	1	15	6	2	2	1	101	2388
3	1	15	6	2	2	1	102	47
3	1	15	6	2	2	1	103	37
3	1	15	6	2	2	1	104	170
3	1	15	6	2	2	1	105	44
3	1	15	6	2	2	1	106	1956
3	1	15	6	2	2	2	101	158
3	1	15	6	2	2	2	102	8
3	1	15	6	2	2	2	103	6
3	1	15	6	2	2	2	105	1
3	1	15	6	2	2	2	106	360
3	1	15	6	3	1	1	101	1025
3	1	15	6	3	1	1	102	23
3	1	15	6	3	1	1	103	24
3	1	15	6	3	1	1	104	17
3	1	15	6	3	1	1	105	16
3	1	15	6	3	1	1	106	749
3	1	15	6	3	1	2	101	66
3	1	15	6	3	1	2	102	5
3	1	15	6	3	1	2	103	6
3	1	15	6	3	1	2	106	161
3	1	15	6	3	2	1	101	1350
3	1	15	6	3	2	1	102	33
3	1	15	6	3	2	1	103	17
3	1	15	6	3	2	1	104	28
3	1	15	6	3	2	1	105	22
3	1	15	6	3	2	1	106	869
3	1	15	6	3	2	2	101	59
3	1	15	6	3	2	2	102	14
3	1	15	6	3	2	2	103	5
3	1	15	6	3	2	2	106	185
3	1	15	6	4	1	1	101	1200
3	1	15	6	4	1	1	102	12
3	1	15	6	4	1	1	103	13
3	1	15	6	4	1	1	104	38
3	1	15	6	4	1	1	105	14
3	1	15	6	4	1	1	106	1027
3	1	15	6	4	1	2	101	39
3	1	15	6	4	1	2	102	2
3	1	15	6	4	1	2	103	1
3	1	15	6	4	1	2	106	103
3	1	15	6	4	2	1	101	1487
3	1	15	6	4	2	1	102	12
3	1	15	6	4	2	1	103	18
3	1	15	6	4	2	1	104	27
3	1	15	6	4	2	1	105	10
3	1	15	6	4	2	1	106	1611
3	1	15	6	4	2	2	101	26
3	1	15	6	4	2	2	102	3
3	1	15	6	4	2	2	103	2
3	1	15	6	4	2	2	106	88
3	1	15	6	6	2	1	101	78
3	1	15	6	6	2	1	102	2
3	1	15	6	6	2	1	105	1
3	1	15	6	6	2	1	106	84
3	1	15	6	6	2	2	101	36
3	1	15	6	6	2	2	104	1
3	1	15	6	6	2	2	106	67
3	1	15	6	7	2	1	104	54
3	1	15	6	7	2	1	106	151
3	1	15	6	7	2	2	106	10
3	1	15	6	8	2	1	104	35
3	1	15	6	8	2	1	106	142
3	1	15	6	8	2	2	106	1
3	1	16	6	1	1	1	101	250
3	1	16	6	1	1	1	102	6
3	1	16	6	1	1	1	105	6
3	1	16	6	1	1	1	106	208
3	1	16	6	1	1	2	101	7
3	1	16	6	1	1	2	102	3
3	1	16	6	1	1	2	106	25
3	1	16	6	1	2	1	101	322
3	1	16	6	1	2	1	102	5
3	1	16	6	1	2	1	103	2
3	1	16	6	1	2	1	104	2
3	1	16	6	1	2	1	105	11
3	1	16	6	1	2	1	106	278
3	1	16	6	1	2	2	101	9
3	1	16	6	1	2	2	102	6
3	1	16	6	1	2	2	106	9
3	1	16	6	2	1	1	101	1376
3	1	16	6	2	1	1	102	40
3	1	16	6	2	1	1	103	22
3	1	16	6	2	1	1	104	402
3	1	16	6	2	1	1	105	29
3	1	16	6	2	1	1	106	1188
3	1	16	6	2	1	2	101	90
3	1	16	6	2	1	2	102	10
3	1	16	6	2	1	2	103	12
3	1	16	6	2	1	2	104	2
3	1	16	6	2	1	2	105	1
3	1	16	6	2	1	2	106	313
3	1	16	6	2	2	1	101	1883
3	1	16	6	2	2	1	102	60
3	1	16	6	2	2	1	103	37
3	1	16	6	2	2	1	104	696
3	1	16	6	2	2	1	105	45
3	1	16	6	2	2	1	106	2190
3	1	16	6	2	2	2	101	140
3	1	16	6	2	2	2	102	6
3	1	16	6	2	2	2	103	7
3	1	16	6	2	2	2	105	1
3	1	16	6	2	2	2	106	350
3	1	16	6	3	1	1	101	981
3	1	16	6	3	1	1	102	32
3	1	16	6	3	1	1	103	18
3	1	16	6	3	1	1	104	11
3	1	16	6	3	1	1	105	19
3	1	16	6	3	1	1	106	731
3	1	16	6	3	1	2	101	50
3	1	16	6	3	1	2	102	2
3	1	16	6	3	1	2	103	7
3	1	16	6	3	1	2	105	1
3	1	16	6	3	1	2	106	190
3	1	16	6	3	2	1	101	1297
3	1	16	6	3	2	1	102	32
3	1	16	6	3	2	1	103	14
3	1	16	6	3	2	1	104	16
3	1	16	6	3	2	1	105	30
3	1	16	6	3	2	1	106	966
3	1	16	6	3	2	2	101	57
3	1	16	6	3	2	2	102	9
3	1	16	6	3	2	2	103	8
3	1	16	6	3	2	2	106	171
3	1	16	6	4	1	1	101	1094
3	1	16	6	4	1	1	102	8
3	1	16	6	4	1	1	103	8
3	1	16	6	4	1	1	104	56
3	1	16	6	4	1	1	105	11
3	1	16	6	4	1	1	106	1051
3	1	16	6	4	1	2	101	27
3	1	16	6	4	1	2	102	3
3	1	16	6	4	1	2	106	120
3	1	16	6	4	2	1	101	1481
3	1	16	6	4	2	1	102	17
3	1	16	6	4	2	1	103	13
3	1	16	6	4	2	1	104	45
3	1	16	6	4	2	1	105	20
3	1	16	6	4	2	1	106	2021
3	1	16	6	4	2	2	101	29
3	1	16	6	4	2	2	102	7
3	1	16	6	4	2	2	104	2
3	1	16	6	4	2	2	106	55
3	1	16	6	6	2	1	101	60
3	1	16	6	6	2	1	102	1
3	1	16	6	6	2	1	103	3
3	1	16	6	6	2	1	104	1
3	1	16	6	6	2	1	106	90
3	1	16	6	6	2	2	101	50
3	1	16	6	6	2	2	102	1
3	1	16	6	6	2	2	103	3
3	1	16	6	6	2	2	106	89
3	1	16	6	7	2	1	104	49
3	1	16	6	7	2	1	106	158
3	1	16	6	7	2	2	106	1
3	1	16	6	8	2	1	104	53
3	1	16	6	8	2	1	106	156
3	1	16	6	8	2	2	106	5
3	1	17	6	1	1	1	101	272
3	1	17	6	1	1	1	102	2
3	1	17	6	1	1	1	103	1
3	1	17	6	1	1	1	104	4
3	1	17	6	1	1	1	105	5
3	1	17	6	1	1	1	106	217
3	1	17	6	1	1	2	101	5
3	1	17	6	1	1	2	102	8
3	1	17	6	1	1	2	106	12
3	1	17	6	1	2	1	101	280
3	1	17	6	1	2	1	102	1
3	1	17	6	1	2	1	103	5
3	1	17	6	1	2	1	104	3
3	1	17	6	1	2	1	105	3
3	1	17	6	1	2	1	106	294
3	1	17	6	1	2	2	101	2
3	1	17	6	1	2	2	102	3
3	1	17	6	1	2	2	106	13
3	1	17	6	2	1	1	101	1439
3	1	17	6	2	1	1	102	21
3	1	17	6	2	1	1	103	24
3	1	17	6	2	1	1	104	1109
3	1	17	6	2	1	1	105	29
3	1	17	6	2	1	1	106	640
3	1	17	6	2	1	2	101	99
3	1	17	6	2	1	2	102	8
3	1	17	6	2	1	2	103	17
3	1	17	6	2	1	2	106	214
3	1	17	6	2	2	1	101	2157
3	1	17	6	2	2	1	102	53
3	1	17	6	2	2	1	103	25
3	1	17	6	2	2	1	104	530
3	1	17	6	2	2	1	105	61
3	1	17	6	2	2	1	106	2478
3	1	17	6	2	2	2	101	124
3	1	17	6	2	2	2	102	4
3	1	17	6	2	2	2	103	12
3	1	17	6	2	2	2	105	1
3	1	17	6	2	2	2	106	353
3	1	17	6	3	1	1	101	947
3	1	17	6	3	1	1	102	16
3	1	17	6	3	1	1	103	14
3	1	17	6	3	1	1	104	17
3	1	17	6	3	1	1	105	24
3	1	17	6	3	1	1	106	841
3	1	17	6	3	1	2	101	46
3	1	17	6	3	1	2	102	8
3	1	17	6	3	1	2	103	9
3	1	17	6	3	1	2	106	198
3	1	17	6	3	2	1	101	1233
3	1	17	6	3	2	1	102	22
3	1	17	6	3	2	1	103	14
3	1	17	6	3	2	1	104	29
3	1	17	6	3	2	1	105	25
3	1	17	6	3	2	1	106	1037
3	1	17	6	3	2	2	101	40
3	1	17	6	3	2	2	102	8
3	1	17	6	3	2	2	103	11
3	1	17	6	3	2	2	106	184
3	1	17	6	4	1	1	101	1167
3	1	17	6	4	1	1	102	18
3	1	17	6	4	1	1	103	11
3	1	17	6	4	1	1	104	36
3	1	17	6	4	1	1	105	8
3	1	17	6	4	1	1	106	1275
3	1	17	6	4	1	2	101	38
3	1	17	6	4	1	2	103	1
3	1	17	6	4	1	2	106	111
3	1	17	6	4	2	1	101	1387
3	1	17	6	4	2	1	102	22
3	1	17	6	4	2	1	103	13
3	1	17	6	4	2	1	104	41
3	1	17	6	4	2	1	105	11
3	1	17	6	4	2	1	106	2578
3	1	17	6	4	2	2	101	26
3	1	17	6	4	2	2	102	3
3	1	17	6	4	2	2	103	1
3	1	17	6	4	2	2	106	57
3	1	17	6	6	2	1	101	78
3	1	17	6	6	2	1	105	1
3	1	17	6	6	2	1	106	102
3	1	17	6	6	2	2	101	48
3	1	17	6	6	2	2	103	2
3	1	17	6	6	2	2	106	85
3	1	17	6	7	2	1	104	47
3	1	17	6	7	2	1	106	145
3	1	17	6	7	2	2	106	8
3	1	17	6	8	2	1	104	34
3	1	17	6	8	2	1	106	161
3	1	17	6	8	2	2	106	2
3	1	18	6	1	1	1	101	259
3	1	18	6	1	1	1	102	5
3	1	18	6	1	1	1	104	14
3	1	18	6	1	1	1	105	3
3	1	18	6	1	1	1	106	269
3	1	18	6	1	1	2	101	2
3	1	18	6	1	1	2	102	4
3	1	18	6	1	1	2	106	10
3	1	18	6	1	2	1	101	266
3	1	18	6	1	2	1	102	4
3	1	18	6	1	2	1	103	6
3	1	18	6	1	2	1	104	4
3	1	18	6	1	2	1	105	6
3	1	18	6	1	2	1	106	242
3	1	18	6	1	2	2	101	1
3	1	18	6	1	2	2	102	1
3	1	18	6	1	2	2	103	1
3	1	18	6	1	2	2	106	6
3	1	18	6	2	1	1	101	1261
3	1	18	6	2	1	1	102	37
3	1	18	6	2	1	1	103	16
3	1	18	6	2	1	1	104	741
3	1	18	6	2	1	1	105	30
3	1	18	6	2	1	1	106	624
3	1	18	6	2	1	2	101	71
3	1	18	6	2	1	2	102	9
3	1	18	6	2	1	2	103	7
3	1	18	6	2	1	2	106	214
3	1	18	6	2	2	1	101	2348
3	1	18	6	2	2	1	102	60
3	1	18	6	2	2	1	103	29
3	1	18	6	2	2	1	104	173
3	1	18	6	2	2	1	105	42
3	1	18	6	2	2	1	106	2541
3	1	18	6	2	2	2	101	79
3	1	18	6	2	2	2	102	13
3	1	18	6	2	2	2	103	9
3	1	18	6	2	2	2	106	361
3	1	18	6	3	1	1	101	805
3	1	18	6	3	1	1	102	21
3	1	18	6	3	1	1	103	5
3	1	18	6	3	1	1	104	12
3	1	18	6	3	1	1	105	11
3	1	18	6	3	1	1	106	700
3	1	18	6	3	1	2	101	23
3	1	18	6	3	1	2	102	5
3	1	18	6	3	1	2	103	4
3	1	18	6	3	1	2	106	130
3	1	18	6	3	2	1	101	1303
3	1	18	6	3	2	1	102	24
3	1	18	6	3	2	1	103	14
3	1	18	6	3	2	1	104	25
3	1	18	6	3	2	1	105	32
3	1	18	6	3	2	1	106	1135
3	1	18	6	3	2	2	101	30
3	1	18	6	3	2	2	102	9
3	1	18	6	3	2	2	103	9
3	1	18	6	3	2	2	106	196
3	1	18	6	4	1	1	101	1080
3	1	18	6	4	1	1	102	4
3	1	18	6	4	1	1	103	11
3	1	18	6	4	1	1	104	16
3	1	18	6	4	1	1	105	9
3	1	18	6	4	1	1	106	1267
3	1	18	6	4	1	2	101	26
3	1	18	6	4	1	2	102	1
3	1	18	6	4	1	2	106	91
3	1	18	6	4	2	1	101	1457
3	1	18	6	4	2	1	102	20
3	1	18	6	4	2	1	103	9
3	1	18	6	4	2	1	104	37
3	1	18	6	4	2	1	105	10
3	1	18	6	4	2	1	106	2651
3	1	18	6	4	2	2	101	20
3	1	18	6	4	2	2	102	4
3	1	18	6	4	2	2	103	1
3	1	18	6	4	2	2	106	60
3	1	18	6	6	2	1	101	70
3	1	18	6	6	2	1	105	1
3	1	18	6	6	2	1	106	121
3	1	18	6	6	2	2	101	31
3	1	18	6	6	2	2	103	1
3	1	18	6	6	2	2	106	54
3	1	18	6	7	2	1	104	36
3	1	18	6	7	2	1	106	162
3	1	18	6	7	2	2	106	5
3	1	18	6	8	2	1	104	31
3	1	18	6	8	2	1	106	125
3	1	18	6	8	2	2	106	5
3	1	19	6	1	1	1	101	166
3	1	19	6	1	1	1	102	7
3	1	19	6	1	1	1	103	2
3	1	19	6	1	1	1	104	11
3	1	19	6	1	1	1	105	6
3	1	19	6	1	1	1	106	146
3	1	19	6	1	1	2	101	2
3	1	19	6	1	1	2	102	5
3	1	19	6	1	1	2	106	8
3	1	19	6	1	2	1	101	232
3	1	19	6	1	2	1	102	4
3	1	19	6	1	2	1	103	2
3	1	19	6	1	2	1	104	3
3	1	19	6	1	2	1	105	7
3	1	19	6	1	2	1	106	196
3	1	19	6	1	2	2	102	7
3	1	19	6	1	2	2	103	1
3	1	19	6	1	2	2	106	6
3	1	19	6	2	1	1	101	1122
3	1	19	6	2	1	1	102	21
3	1	19	6	2	1	1	103	17
3	1	19	6	2	1	1	104	428
3	1	19	6	2	1	1	105	18
3	1	19	6	2	1	1	106	635
3	1	19	6	2	1	2	101	57
3	1	19	6	2	1	2	102	8
3	1	19	6	2	1	2	103	6
3	1	19	6	2	1	2	106	163
3	1	19	6	2	2	1	101	1737
3	1	19	6	2	2	1	102	40
3	1	19	6	2	2	1	103	18
3	1	19	6	2	2	1	104	94
3	1	19	6	2	2	1	105	37
3	1	19	6	2	2	1	106	1776
3	1	19	6	2	2	2	101	51
3	1	19	6	2	2	2	102	7
3	1	19	6	2	2	2	103	7
3	1	19	6	2	2	2	106	238
3	1	19	6	3	1	1	101	716
3	1	19	6	3	1	1	102	11
3	1	19	6	3	1	1	103	7
3	1	19	6	3	1	1	104	30
3	1	19	6	3	1	1	105	14
3	1	19	6	3	1	1	106	510
3	1	19	6	3	1	2	101	11
3	1	19	6	3	1	2	102	7
3	1	19	6	3	1	2	103	5
3	1	19	6	3	1	2	106	99
3	1	19	6	3	2	1	101	1052
3	1	19	6	3	2	1	102	21
3	1	19	6	3	2	1	103	13
3	1	19	6	3	2	1	104	26
3	1	19	6	3	2	1	105	22
3	1	19	6	3	2	1	106	902
3	1	19	6	3	2	2	101	25
3	1	19	6	3	2	2	102	8
3	1	19	6	3	2	2	103	11
3	1	19	6	3	2	2	106	157
3	1	19	6	4	1	1	101	825
3	1	19	6	4	1	1	102	12
3	1	19	6	4	1	1	103	7
3	1	19	6	4	1	1	104	16
3	1	19	6	4	1	1	105	8
3	1	19	6	4	1	1	106	836
3	1	19	6	4	1	2	101	17
3	1	19	6	4	1	2	106	46
3	1	19	6	4	2	1	101	1016
3	1	19	6	4	2	1	102	7
3	1	19	6	4	2	1	103	11
3	1	19	6	4	2	1	104	25
3	1	19	6	4	2	1	105	13
3	1	19	6	4	2	1	106	1814
3	1	19	6	4	2	2	101	11
3	1	19	6	4	2	2	102	4
3	1	19	6	4	2	2	103	1
3	1	19	6	4	2	2	106	44
3	1	19	6	6	2	1	101	56
3	1	19	6	6	2	1	103	3
3	1	19	6	6	2	1	105	1
3	1	19	6	6	2	1	106	64
3	1	19	6	6	2	2	101	38
3	1	19	6	6	2	2	103	1
3	1	19	6	6	2	2	104	1
3	1	19	6	6	2	2	106	79
3	1	19	6	7	2	1	104	40
3	1	19	6	7	2	1	106	122
3	1	19	6	7	2	2	106	7
3	1	19	6	8	2	1	104	24
3	1	19	6	8	2	1	106	123
3	1	19	6	8	2	2	106	1
3	1	20	6	1	1	1	101	124
3	1	20	6	1	1	1	102	4
3	1	20	6	1	1	1	104	6
3	1	20	6	1	1	1	105	3
3	1	20	6	1	1	1	106	104
3	1	20	6	1	1	2	101	2
3	1	20	6	1	1	2	102	4
3	1	20	6	1	1	2	106	3
3	1	20	6	1	2	1	101	210
3	1	20	6	1	2	1	102	3
3	1	20	6	1	2	1	103	4
3	1	20	6	1	2	1	105	3
3	1	20	6	1	2	1	106	147
3	1	20	6	1	2	2	102	1
3	1	20	6	1	2	2	106	5
3	1	20	6	2	1	1	101	1105
3	1	20	6	2	1	1	102	20
3	1	20	6	2	1	1	103	13
3	1	20	6	2	1	1	104	158
3	1	20	6	2	1	1	105	24
3	1	20	6	2	1	1	106	762
3	1	20	6	2	1	2	101	66
3	1	20	6	2	1	2	102	11
3	1	20	6	2	1	2	103	7
